OrderId,CustomerId,CustomerEmail,RestaurantId,RestaurantName,GroupSize,ItemCount,OrderTotalEUR,Status,DeliveryMinutes,OrderDateTime
ORD-000764,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,5.29,Cancelled,62,2025-03-09 06:09:00
ORD-000765,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWGYA3,Bella Napoli,12,6,50.26,Delivered,21,2025-03-04 18:44:00
ORD-000766,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,10.11,Delivered,32,2025-10-30 17:44:00
ORD-000767,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,18.01,Cancelled,45,2025-02-01 23:47:00
ORD-000768,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWGYA3,Bella Napoli,15,7,81.78,Cancelled,41,2026-04-04 04:56:00
ORD-000769,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,46.52,Delivered,41,2025-11-12 02:54:00
ORD-000770,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,5.44,Delivered,51,2025-06-11 22:14:00
ORD-000771,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWGYA3,Bella Napoli,10,5,74.89,Cancelled,24,2025-12-07 02:59:00
ORD-000772,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,5.29,Delivered,40,2026-03-16 01:56:00
ORD-000773,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWGYA3,Bella Napoli,12,6,84.19,Cancelled,34,2026-03-27 21:16:00
ORD-000774,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWGYA3,Bella Napoli,12,6,82.84,Refunded,20,2025-04-02 02:11:00
ORD-000775,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,8.56,Refunded,63,2025-12-25 03:25:00
ORD-000776,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,38.13,Cancelled,62,2026-03-25 08:23:00
ORD-000777,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,15.7,Delivered,60,2025-06-22 18:04:00
ORD-000778,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,23.01,Refunded,24,2025-10-16 07:47:00
ORD-000779,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,16.24,Delivered,22,2025-05-04 11:46:00
ORD-000780,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWGYA3,Bella Napoli,15,7,81.6,Delivered,51,2025-08-09 08:24:00
ORD-000781,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,15.62,Delivered,41,2025-01-23 08:02:00
ORD-000782,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,5.44,Refunded,49,2026-01-21 12:21:00
ORD-000783,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,42.79,Delivered,30,2025-05-30 13:40:00
ORD-000784,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWGYA3,Bella Napoli,12,6,74.01,Delivered,25,2025-05-23 20:16:00
ORD-000785,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWGYA3,Bella Napoli,4,2,21.74,Cancelled,49,2026-06-02 09:26:00
ORD-000786,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,23.01,Delivered,45,2026-01-26 04:27:00
ORD-000787,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWGYA3,Bella Napoli,10,5,53.07,Delivered,57,2025-05-14 04:43:00
ORD-000788,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,7.81,Delivered,18,2026-01-08 05:16:00
ORD-000789,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWGYA3,Bella Napoli,20,10,120.68,Delivered,60,2026-01-08 20:55:00
ORD-000790,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,43.05,Delivered,28,2026-04-30 14:14:00
ORD-000791,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWGYA3,Bella Napoli,15,7,102.97,Cancelled,49,2026-02-16 01:53:00
ORD-000792,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,26.51,Delivered,39,2025-12-27 14:02:00
ORD-000793,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWGYA3,Bella Napoli,4,2,21.79,Refunded,47,2026-01-26 19:11:00
ORD-000794,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWGYA3,Bella Napoli,1,1,7.59,Delivered,25,2025-06-16 02:35:00
ORD-000795,003DQ00000Gq3DuYAJ,sophie.smits19@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,39.71,Refunded,38,2025-08-03 18:23:00
ORD-000796,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWGYA3,Bella Napoli,6,3,38.74,Refunded,32,2026-05-20 14:16:00
ORD-000797,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWGYA3,Bella Napoli,20,10,131.76,Delivered,41,2025-06-16 12:40:00
ORD-000798,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,16.5,Delivered,26,2025-12-05 05:27:00
ORD-000799,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,18.01,Delivered,20,2025-12-06 08:47:00
ORD-000800,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWGYA3,Bella Napoli,2,1,16.44,Refunded,35,2025-05-03 22:29:00
ORD-000801,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,14.85,Delivered,36,2025-11-25 03:50:00
ORD-000802,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,4.9,Cancelled,39,2026-04-02 21:16:00
ORD-000803,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,17.29,Delivered,50,2025-11-24 14:58:00
ORD-000804,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,79.51,Cancelled,34,2025-09-02 00:46:00
ORD-000805,003DQ00000Gq3EEYAZ,marit.smits39@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,11.75,Delivered,56,2026-04-29 02:04:00
ORD-000806,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,81.01,Delivered,59,2026-02-05 15:56:00
ORD-000807,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,10.68,Refunded,20,2025-05-14 10:47:00
ORD-000808,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,109.8,Delivered,50,2025-12-16 08:58:00
ORD-000809,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,17.29,Delivered,60,2025-06-30 03:13:00
ORD-000810,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,23.51,Cancelled,37,2025-08-16 15:16:00
ORD-000811,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,19.4,Delivered,29,2026-06-14 08:33:00
ORD-000812,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,75.9,Refunded,53,2025-08-23 21:14:00
ORD-000813,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,9.4,Delivered,56,2026-04-14 15:57:00
ORD-000814,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,26.49,Cancelled,28,2025-11-07 10:06:00
ORD-000815,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,14.85,Delivered,62,2025-06-08 20:56:00
ORD-000816,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,73.51,Delivered,52,2025-11-20 15:16:00
ORD-000817,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,8.33,Delivered,55,2025-12-21 14:03:00
ORD-000818,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,75.64,Refunded,31,2026-02-26 10:18:00
ORD-000819,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,83.27,Refunded,26,2025-11-13 22:15:00
ORD-000820,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,14.85,Cancelled,59,2026-04-06 00:06:00
ORD-000821,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,84.41,Delivered,55,2025-02-02 10:39:00
ORD-000822,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,10.04,Delivered,55,2026-03-30 16:21:00
ORD-000823,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,31.58,Delivered,42,2025-05-05 16:53:00
ORD-000824,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,48.25,Delivered,61,2025-10-21 11:02:00
ORD-000825,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,29.16,Delivered,55,2025-08-04 19:16:00
ORD-000826,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,27.97,Refunded,18,2025-01-28 16:23:00
ORD-000827,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,73.09,Delivered,53,2025-07-09 05:54:00
ORD-000828,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,95.48,Cancelled,37,2026-01-06 22:50:00
ORD-000829,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,59.99,Delivered,40,2026-03-13 18:48:00
ORD-000830,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,4.61,Cancelled,49,2025-02-06 17:52:00
ORD-000831,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,74.26,Delivered,19,2025-09-29 23:02:00
ORD-000832,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,4.61,Delivered,34,2025-10-06 05:56:00
ORD-000833,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,30.0,Refunded,37,2025-02-09 18:53:00
ORD-000834,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,10.68,Refunded,49,2026-06-24 10:43:00
ORD-000835,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,23.51,Delivered,28,2025-08-03 21:35:00
ORD-000836,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,28.39,Cancelled,53,2026-01-10 10:13:00
ORD-000837,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,7.71,Delivered,48,2025-04-18 04:27:00
ORD-000838,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,20.58,Delivered,62,2025-01-20 22:29:00
ORD-000839,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,9.4,Cancelled,56,2025-08-31 02:59:00
ORD-000840,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,11.75,Delivered,35,2025-01-05 08:43:00
ORD-000841,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,10.75,Delivered,30,2026-04-27 04:04:00
ORD-000842,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,67.91,Refunded,32,2025-05-28 21:47:00
ORD-000843,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,83.01,Delivered,38,2025-09-07 09:28:00
ORD-000844,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,22.66,Delivered,45,2026-04-23 12:26:00
ORD-000845,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,28.04,Delivered,64,2026-06-01 10:00:00
ORD-000846,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,8.33,Delivered,50,2025-04-29 07:55:00
ORD-000847,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,32.94,Delivered,56,2025-11-19 00:29:00
ORD-000848,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,19.46,Delivered,27,2025-08-27 18:53:00
ORD-000849,003DQ00000Gq3DuYAJ,sophie.smits19@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,46.45,Cancelled,47,2026-06-21 07:44:00
ORD-000850,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWHYA3,Burger Boulevard,20,10,110.92,Delivered,46,2025-01-31 15:43:00
ORD-000851,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,23.51,Delivered,24,2025-11-01 10:14:00
ORD-000852,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWHYA3,Burger Boulevard,20,10,137.97,Delivered,53,2026-03-24 02:22:00
ORD-000853,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,27.47,Delivered,24,2025-03-10 19:47:00
ORD-000854,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,38.31,Delivered,48,2025-12-23 14:24:00
ORD-000855,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,30.43,Delivered,25,2025-04-20 19:51:00
ORD-000856,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,104.2,Delivered,35,2025-07-19 23:14:00
ORD-000857,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,4.9,Cancelled,52,2025-08-31 14:54:00
ORD-000858,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,106.86,Delivered,23,2025-04-24 13:53:00
ORD-000859,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,8.6,Delivered,50,2025-11-20 09:14:00
ORD-000860,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWHYA3,Burger Boulevard,20,10,121.62,Delivered,25,2026-04-25 10:50:00
ORD-000861,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,78.69,Delivered,36,2026-05-03 21:07:00
ORD-000862,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,27.56,Delivered,62,2025-08-30 21:13:00
ORD-000863,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,82.9,Delivered,25,2025-05-02 23:30:00
ORD-000864,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,104.2,Delivered,39,2026-05-19 21:00:00
ORD-000865,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,31.96,Delivered,33,2025-10-06 00:59:00
ORD-000866,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,60.33,Cancelled,65,2025-03-10 08:20:00
ORD-000867,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,36.99,Cancelled,38,2026-01-25 06:37:00
ORD-000868,003DQ00000Gq3E8YAJ,iris.hendriks33@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,18.56,Cancelled,19,2026-05-23 18:40:00
ORD-000869,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,30.0,Delivered,64,2025-04-02 05:15:00
ORD-000870,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWHYA3,Burger Boulevard,20,10,126.86,Delivered,41,2025-03-03 07:53:00
ORD-000871,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,48.11,Delivered,56,2025-08-25 07:46:00
ORD-000872,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,74.24,Refunded,23,2025-06-17 08:18:00
ORD-000873,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,48.36,Cancelled,27,2025-07-08 06:49:00
ORD-000874,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,80.57,Delivered,51,2026-02-18 09:02:00
ORD-000875,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,73.31,Delivered,50,2026-01-05 12:23:00
ORD-000876,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,29.36,Delivered,62,2026-02-25 19:42:00
ORD-000877,003DQ00000Gq3DxYAJ,jesse.jansen22@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,90.89,Delivered,61,2025-01-30 01:20:00
ORD-000878,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,72.73,Delivered,47,2026-06-16 14:58:00
ORD-000879,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,11.75,Cancelled,22,2026-04-13 22:33:00
ORD-000880,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,9.4,Delivered,65,2026-05-21 04:35:00
ORD-000881,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWHYA3,Burger Boulevard,20,10,152.46,Delivered,35,2025-02-19 21:06:00
ORD-000882,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,7.81,Refunded,38,2025-04-11 03:06:00
ORD-000883,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,11.69,Refunded,57,2026-03-13 20:06:00
ORD-000884,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,63.73,Cancelled,45,2025-03-12 03:17:00
ORD-000885,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,9.4,Delivered,54,2025-02-21 07:30:00
ORD-000886,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,10.75,Refunded,56,2025-06-30 13:55:00
ORD-000887,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,54.13,Delivered,47,2025-10-26 20:46:00
ORD-000888,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,76.19,Delivered,25,2025-11-16 07:54:00
ORD-000889,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,57.83,Cancelled,56,2026-02-10 20:31:00
ORD-000890,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,10.75,Delivered,28,2025-12-19 12:52:00
ORD-000891,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,78.56,Cancelled,49,2026-02-08 13:11:00
ORD-000892,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,55.22,Delivered,18,2025-12-04 12:09:00
ORD-000893,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,8.6,Delivered,62,2025-07-03 05:32:00
ORD-000894,003DQ00000Gq3E8YAJ,iris.hendriks33@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,59.23,Delivered,56,2025-10-03 03:53:00
ORD-000895,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,64.8,Delivered,44,2025-02-03 07:29:00
ORD-000896,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,23.51,Delivered,64,2026-02-08 21:12:00
ORD-000897,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,41.37,Delivered,53,2025-03-13 11:00:00
ORD-000898,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,58.06,Delivered,47,2025-03-02 23:02:00
ORD-000899,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,53.1,Refunded,64,2026-02-06 13:43:00
ORD-000900,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,47.86,Delivered,59,2026-03-01 02:47:00
ORD-000901,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,4.61,Cancelled,48,2025-02-14 20:20:00
ORD-000902,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,7.81,Delivered,24,2025-04-29 12:53:00
ORD-000903,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,10.04,Cancelled,49,2026-05-02 00:11:00
ORD-000904,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,46.38,Delivered,28,2025-07-16 18:38:00
ORD-000905,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,70.13,Delivered,51,2025-06-16 18:36:00
ORD-000906,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,75.89,Delivered,28,2025-10-19 16:58:00
ORD-000907,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,45.88,Cancelled,65,2026-04-24 14:03:00
ORD-000908,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,7.71,Delivered,31,2025-09-07 02:45:00
ORD-000909,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,7.81,Cancelled,35,2025-10-26 00:10:00
ORD-000910,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,59.53,Delivered,64,2026-02-11 00:50:00
ORD-000911,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,19.32,Refunded,36,2026-01-26 19:42:00
ORD-000912,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWHYA3,Burger Boulevard,2,1,4.61,Delivered,36,2025-03-29 00:03:00
ORD-000913,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,4.61,Delivered,57,2025-09-01 16:54:00
ORD-000914,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWHYA3,Burger Boulevard,4,2,37.05,Delivered,34,2025-10-13 09:10:00
ORD-000915,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,23.51,Delivered,41,2025-12-16 10:18:00
ORD-000916,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWHYA3,Burger Boulevard,1,1,14.85,Delivered,30,2025-11-05 13:54:00
ORD-000917,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWHYA3,Burger Boulevard,15,7,99.32,Delivered,58,2025-08-10 10:14:00
ORD-000918,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,49.3,Refunded,23,2025-12-14 04:55:00
ORD-000919,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWHYA3,Burger Boulevard,12,6,84.24,Refunded,31,2025-07-26 16:40:00
ORD-000920,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWHYA3,Burger Boulevard,6,3,50.11,Delivered,27,2026-05-03 05:52:00
ORD-000921,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWHYA3,Burger Boulevard,10,5,66.58,Refunded,45,2025-06-19 18:17:00
